LocationID,SessionID,GroupID,RecordID,Language,Lockdown,start_time,end_time,latitude,longitude,Traffic,Other,Human,Natural,ISOPleasant,ISOEventful,pleasant,chaotic,vibrant,uneventful,calm,annoying,eventful,monotonous,Overall,Appropriate,loud,sss04,sss05,who01,who02,who03,who04,who05,WHO_Sum,Age,Gender,occ00___Employed,occ00___Unemployed,occ00___Retired,occ00___Student,occ00___Other,occ00___RatherNotSay,occ00_other,Occupation,edu00,eth00,eth00_other,misc00,misc03,misc03_other,misc04,misc01,use00,uni00,res00___1,res00___2,res00___3,res00___4,res00___5,res02,paper,RecordingLength,Loudness_N5(soneGF),N10_N90(soneGF),Sharpness_S(acum),Rough_HM_R(asper),"Rough_HM_Avg,arith(asper)","FS_Avg,arith(vacil)","I_HM_Avg,arith(iu)","Ton_HM_Avg,arith(tuHMS)",LZeq_L(dB(SPL)),LAeq_L(A)(dB(SPL)),LA10_LA90(dB(SPL)),LCeq_LAeq(dB(SPL)),LC10_LC90(dB(SPL)),RA_2D_cp(cPa),PA(Zwicker)
CamdenTown,CamdenTown3,CT312,622,English,0,20/05/2019 12:32,20/05/2019 12:35,51.539124,-0.142624,3,2,3,2,-0.3536,0.3536,2,4,3,2,2,4,4,3,2,4,2,2,3,4,4,4,4,4,80,18,Male,1,0,0,0,0,0,,Employed,4,1,,,2,,,,4,3,1,1,0,0,0,talking to each other,1,39.75,36.5,20.4,2.17,0.0401,0.0401,0.013,0.385,0.217,80.57,69.13,13.2,8.54,9.63,15,42.9143278
CamdenTown,CamdenTown3,CT313,621,English,0,20/05/2019 12:35,20/05/2019 12:40,51.539124,-0.142624,4,1,4,1,0.0732,0.4268,2,4,4,2,3,2,4,2,3,4,4,3,3,3,2,3,2,3,52,22,Female,0,0,0,1,0,0,,Student,7,5,,,2,,,,4,2,1,1,0,0,0,,1,41.31,33,9.6,2.24,0.0404,0.0404,0.0142,0.399,0.173,83.03,69.54,6.67,8.3,5.87,15.4,39.62465422
CamdenTown,CamdenTown3,CT313,596,English,0,20/05/2019 12:36,20/05/2019 12:37,51.539124,-0.142624,5,4,4,2,-0.1339,0.6768,2,4,4,1,2,4,4,1,3,3,3,2,3,3,3,3,3,3,60,23,Female,1,0,0,0,0,0,,Employed,5,7,,,,,,,4,2,1,1,0,0,0,,0,41.31,33,9.6,2.24,0.0404,0.0404,0.0142,0.399,0.173,83.03,69.54,6.67,8.3,5.87,15.4,39.62465422
CamdenTown,CamdenTown3,CT314,597,English,0,20/05/2019 12:38,20/05/2019 12:45,51.539124,-0.142624,5,5,5,1,0.4571,0.8536,4,4,5,1,2,1,5,1,4,4,5,5,5,4,3,5,4,5,84,28,Female,1,0,0,0,0,0,,Employed,5,4,,,,,,Tne construction is a bit too load but im a londoner and we love the noise and buzz,4,2,1,1,0,0,0,Tile cutting construction noise,0,37.76,26.5,9.9,1.97,0.0356,0.0356,0.0121,0.346,0.334,80.1,66.31,7.39,11.29,10.08,13.6,28.81331325
CamdenTown,CamdenTown3,CT315,598,English,0,20/05/2019 12:51,20/05/2019 12:54,51.539124,-0.142624,4,1,3,1,-0.1161,0.3232,3,4,3,2,1,2,3,3,3,2,4,5,2,4,3,4,4,5,80,19,Female,0,0,0,1,0,0,,Student,2,1,,,,,,,1,1,1,1,0,0,0,,0,38.36,33.1,15.1,2.21,0.0402,0.0402,0.0126,0.359,0.211,78.26,69.81,10.51,7.01,8.84,13.9,39.34324468
CamdenTown,CamdenTown3,CT317,599,English,0,20/05/2019 13:03,20/05/2019 13:07,51.539124,-0.142624,4,2,2,1,-0.1464,0.5429,2,5,3,3,1,2,4,1,2,3,4,1,3,3,2,3,2,3,52,26,Male,1,0,0,0,0,0,,Employed,5,1,,,,,,,3,2,1,1,0,0,0,,0,30.72,57,22.1,2.28,0.0606,0.0606,0.0206,0.421,0.17,82.21,75.63,14.55,5.86,10.36,14.5,70.83521284
CamdenTown,CamdenTown3,CT318,600,English,0,20/05/2019 12:49,20/05/2019 13:10,51.539124,-0.142624,4,3,4,2,-0.25,0.75,2,5,5,1,1,3,4,3,3,4,3,2,4,4,3,4,3,4,72,25,Male,1,0,0,0,0,0,,Employed,2,1,,,,,,,4,2,1,1,0,0,0,Actually observing (pays attention then answers),,42.49,28.2,8.5,2.09,0.0407,0.0407,0.0156,0.389,0.197,78.75,67.88,5.59,9.06,6.31,14.5,32.02446045
CamdenTown,CamdenTown3,CT318,611,English,0,20/05/2019 13:03,20/05/2019 15:14,51.539124,-0.142624,4,2,3,1,-0.1768,0.9268,2,5,5,1,1,3,5,2,3,4,3,2,3,4,1,3,2,4,56,23,Female,1,0,0,0,0,0,,Employed,2,1,,,2,,,,4,2,1,1,0,0,0,estimated start time,0,42.49,28.2,8.5,2.09,0.0407,0.0407,0.0156,0.389,0.197,78.75,67.88,5.59,9.06,6.31,14.5,32.02446045
CamdenTown,CamdenTown3,CT319,601,English,0,20/05/2019 13:13,20/05/2019 13:16,51.539124,-0.142624,2,2,3,1,0.3107,0.5,4,4,4,2,2,1,4,2,4,4,2,2,3,4,4,4,3,4,76,32,Female,1,0,0,0,0,0,,Employed,5,,,,,,,,4,1,1,1,0,0,0,,,37.11,30.5,9.6,2.32,0.0393,0.0393,0.0165,0.371,0.183,80.99,70.25,6.71,6.92,5.33,15.5,37.50509302
CamdenTown,CamdenTown3,CT320,602,English,0,20/05/2019 13:11,20/05/2019 13:24,51.539124,-0.142624,4,2,2,1,-0.2929,0.1464,5,5,4,4,2,5,4,5,2,2,4,4,5,5,4,4,5,4,88,55,Male,1,0,0,0,0,0,,Employed,2,1,,,,,,,3,3,1,1,0,0,0,,0,30.81,36.6,13.5,2.39,0.0475,0.0475,0.0116,0.371,0.418,80.29,72.32,6.95,6.86,6.7,14.3,46.39013214
CamdenTown,CamdenTown3,CT321,610,English,0,20/05/2019 13:30,20/05/2019 13:35,51.539124,-0.142624,4,3,4,2,0.2071,0.75,4,4,4,1,1,2,4,1,5,5,3,1,3,5,5,5,2,5,88,21,Male,1,0,0,0,0,0,,Employed,5,6,,,2,,,,3,2,1,1,0,0,0,,0,30.66,29.1,11.1,1.98,0.0371,0.0371,0.0145,0.353,0.234,77.53,67.69,8.09,7.89,6.24,13.9,31.80391547
CamdenTown,CamdenTown3,CT321,603,English,0,20/05/2019 13:18,20/05/2019 13:34,51.539124,-0.142624,4,2,3,1,0.0732,0.4268,3,3,5,2,2,3,4,3,3,4,3,1,3,5,2,4,2,5,72,26,Male,1,0,0,0,0,0,,Employed,5,6,,,,,,,3,2,1,1,0,0,0,,,30.66,29.1,11.1,1.98,0.0371,0.0371,0.0145,0.353,0.234,77.53,67.69,8.09,7.89,6.24,13.9,31.80391547
CamdenTown,CamdenTown3,CT322,604,English,0,20/05/2019 13:27,20/05/2019 13:35,51.539124,-0.142624,4,3,3,3,0.1893,0.7071,4,1,5,1,1,5,5,1,4,3,3,1,3,3,3,3,2,5,64,40,Female,1,0,0,0,0,0,,Employed,5,3,,,,,,Ambulance sounds are too loud,4,2,1,1,0,0,0,,0,31.34,32.8,9.3,2.22,0.0412,0.0412,0.0278,0.377,0.379,81.87,71.59,6.95,7.77,7.52,15.9,39.11950575
CamdenTown,CamdenTown3,CT322,620,English,0,20/05/2019 13:33,20/05/2019 13:40,51.539124,-0.142624,4,1,2,1,-0.1036,0.5,2,3,3,2,1,3,4,1,3,4,3,2,2,4,4,1,4,3,64,32,Female,0,0,0,0,1,0,self-employed,Other,7,3,,,1,,,,4,2,1,1,0,0,0,tile cutting,1,31.34,32.8,9.3,2.22,0.0412,0.0412,0.0278,0.377,0.379,81.87,71.59,6.95,7.77,7.52,15.9,39.11950575
CamdenTown,CamdenTown3,CT323,10010,Spanish,0,20/05/2019 13:49,20/05/2019 13:52,51.53918028,-0.142599394,5,3,3,1,-0.1768,0.5732,2,4,3,2,1,3,4,1,3,4,4,1,3,4,3,5,4,5,84,26,Female,1,0,0,0,0,0,,Employed,5,1,,,,,,,4,2,1,1,0,0,0,,0,48.32,65,40.6,2.92,0.0447,0.0447,0.0558,0.402,0.738,82.11,81.31,20.97,0.18,14.26,14.6,100.673704
CamdenTown,CamdenTown3,CT323,10009,Spanish,0,20/05/2019 13:49,20/05/2019 13:51,51.53917323,-0.142602241,4,3,4,2,0.25,0.1036,5,3,3,3,4,4,4,2,3,2,4,1,3,4,4,3,2,2,60,26,Male,1,0,0,0,0,0,,Employed,7,1,,,,,,,4,2,1,1,0,0,0,,0,48.32,65,40.6,2.92,0.0447,0.0447,0.0558,0.402,0.738,82.11,81.31,20.97,0.18,14.26,14.6,100.673704
CamdenTown,CamdenTown3,CT324,609,English,0,20/05/2019 13:51,20/05/2019 13:57,51.539124,-0.142624,4,3,4,2,0.1768,0.9268,4,5,5,1,2,3,5,1,3,4,4,1,3,4,4,4,3,3,72,63,Female,0,0,1,0,0,0,,Retired,5,1,,,2,,,fine to visit - might hesitate to live full time due to noise,4,1,1,1,0,0,0,,0,33.48,30,13.4,1.96,0.0369,0.0369,0.00917,0.39,0.211,82.09,67,9.64,9.37,10.42,14.6,32.56012656
CamdenTown,CamdenTown3,CT325,605,English,0,20/05/2019 13:54,20/05/2019 13:58,51.539124,-0.142624,4,2,3,1,0,0.25,3,2,4,3,1,3,4,3,3,3,2,2,3,1,1,2,1,1,24,23,Female,1,0,0,1,0,0,,Employed_Student,4,1,,,,,,,4,2,1,1,0,0,0,,0,40.73,26.7,10.4,1.93,0.0364,0.0364,0.0166,0.394,0.256,75.49,67.13,9.09,6.01,6.57,13.5,28.63202459
CamdenTown,CamdenTown3,CT326,606,English,0,20/05/2019 14:00,20/05/2019 14:06,51.539124,-0.142624,2,3,2,1,0.3839,0.1339,4,2,3,2,3,1,4,3,4,3,3,1,4,4,2,4,2,3,60,21,Female,0,0,0,1,0,0,,Student,5,3,,,,,,,4,3,1,1,0,0,0,,0,36.15,80.6,45.3,3,0.0434,0.0434,0.162,0.411,0.644,84.92,84.38,22.97,-0.06,16,15.5,129.9722383
CamdenTown,CamdenTown3,CT327,616,English,0,20/05/2019 14:06,20/05/2019 14:10,51.539124,-0.142624,2,5,2,2,0.3839,0.2374,5,2,2,2,3,2,5,2,4,2,2,1,4,5,5,5,5,1,84,20,Female,0,0,0,1,0,0,,Student,5,3,,,2,,,,4,3,1,1,0,0,0,,1,46.65,31.5,12,2.08,0.0453,0.0453,0.0162,0.35,0.211,77.5,70.06,7.95,6.21,7.91,13.8,35.74492149
CamdenTown,CamdenTown3,CT327,618,English,0,20/05/2019 14:06,20/05/2019 14:10,51.539124,-0.142624,3,2,4,1,0.1339,0.7803,4,4,5,1,1,2,5,3,4,5,3,5,4,3,4,4,5,5,84,20,Female,0,0,0,1,0,0,,Student,5,,,,,,,,4,3,1,1,0,0,0,,1,46.65,31.5,12,2.08,0.0453,0.0453,0.0162,0.35,0.211,77.5,70.06,7.95,6.21,7.91,13.8,35.74492149
CamdenTown,CamdenTown3,CT328,607,English,0,20/05/2019 14:09,20/05/2019 14:14,51.539124,-0.142624,4,4,3,1,-0.25,0.6036,3,5,4,2,2,4,5,3,3,3,2,3,3,4,4,4,4,5,84,58,Male,0,0,1,0,0,0,,Retired,4,1,,,,,,,4,2,1,1,0,0,0,,0,50.36,36.8,15.2,2.2,0.0388,0.0388,0.0127,0.384,0.251,78.13,70.43,10.24,6.33,9.2,14.1,43.73570486
CamdenTown,CamdenTown3,CT328,617,English,0,20/05/2019 14:13,20/05/2019 14:16,51.539124,-0.142624,4,1,3,1,-0.4393,0.25,1,5,1,1,1,1,2,3,2,4,5,1,1,5,4,4,4,4,84,55,Female,1,0,0,0,0,0,,Employed,2,1,,,2,,,,4,2,1,1,0,0,0,,1,50.36,36.8,15.2,2.2,0.0388,0.0388,0.0127,0.384,0.251,78.13,70.43,10.24,6.33,9.2,14.1,43.73570486
CamdenTown,CamdenTown3,CT329,608,English,0,20/05/2019 14:15,20/05/2019 14:18,51.539124,-0.142624,3,4,2,2,0.1161,0.1768,3,3,3,3,4,4,4,1,3,4,4,1,3,3,1,1,4,2,44,24,Male,0,0,0,1,0,0,,Student,,7,Turkish,,,,,,3,2,1,1,0,0,0,,,32.11,28.4,8.2,2.13,0.0386,0.0386,0.0138,0.356,0.234,80.32,68.4,4.82,9.69,7.15,14.5,32.69981005
CamdenTown,CamdenTown4,CT401,1219,English,0,13/07/2019 12:19,13/07/2019 12:23,51.5269453,-0.1296177,3,2,3,2,0.1768,0.091,4,2,4,1,4,3,4,5,3,3,3,3,3,3,3,3,4,3,64,27,Male,0,0,0,0,0,1,,RatherNotSay,5,1,,,1,,3,,1,1,1,1,0,0,0,Beat boxer 10 Mm away from him,0,35.06,80,24.6,2.55,0.105,0.105,0.229,1.11,1.4,97.31,86.31,5.17,10.83,7.15,33,111.6150223
CamdenTown,CamdenTown4,CT402,1239,English,0,13/07/2019 12:22,13/07/2019 12:22,51.5391535,-0.1426514,4,3,5,1,-0.5303,0.5732,1,5,4,2,1,4,4,3,2,4,5,2,3,4,2,4,3,5,72,37,Female,1,0,0,0,0,0,,Employed,6,1,,,2,,1,,1,3,1,1,1,0,0,,0,31.49,47.8,12.3,2.2,0.0715,0.0715,0.0524,0.437,0.677,86.44,77.16,5.72,8.55,4.21,20.2,57.38012743
CamdenTown,CamdenTown4,CT403,1220,English,0,13/07/2019 12:31,13/07/2019 12:35,51.5391397,-0.1426483,3,2,4,1,0,0.6036,2,4,4,1,2,2,4,2,3,4,3,2,3,4,4,4,4,4,80,65,Female,0,0,1,0,0,0,,Retired,5,1,,,2,,3,,1,1,1,1,1,0,0,,0,36.36,53.7,17.2,2.43,0.126,0.126,0.0335,0.507,0.524,84.62,78.24,8.8,5.98,7.32,18,70.30555624
CamdenTown,CamdenTown4,CT404,1221,English,0,13/07/2019 12:34,13/07/2019 12:38,51.5277106,-0.1312547,5,5,3,2,-0.5,0.3964,2,5,3,3,1,4,4,3,2,4,4,2,2,5,5,5,4,5,96,44,Female,1,0,0,0,1,0,Freelancer,Employed,5,4,,,1,,3,Too noisy but not has bad as some other cities around the world.,1,2,1,1,0,0,0,Beat boxer switched to harmonica for a while,0,31.37,45.7,13.1,2.43,0.0492,0.0492,0.0732,0.42,0.475,83.91,76.18,5.05,6.85,5.17,20,59.32287091
CamdenTown,CamdenTown4,CT405,1222,English,0,13/07/2019 12:38,13/07/2019 12:40,51.5391307,-0.1426918,5,3,5,1,-0.4142,0,1,1,1,1,1,5,1,1,1,1,5,3,2,5,5,5,5,5,100,38,Male,1,0,0,0,0,0,,Employed,5,4,,,1,Essex,3,,3,2,1,1,0,0,0,"Beat boxer switched to harmonica for a while, together with 404 they left when 405finished",0,31.79,36.8,8.4,2.66,0.0414,0.0414,0.0526,0.423,0.825,79.09,74.34,4.04,3.42,4.53,16.6,50.8103452
CamdenTown,CamdenTown4,CT406,1223,English,0,13/07/2019 12:39,13/07/2019 12:42,51.5391228,-0.1426463,4,1,4,1,-0.75,0.1464,1,5,3,2,1,4,2,5,1,4,4,5,3,3,2,3,1,3,48,49,Male,1,0,0,0,0,0,,Employed,5,1,,,3,Work related,3,"Sometimes street musicians are better,!",1,1,1,1,0,0,0,,0,34.53,39.6,12.7,2.33,0.0444,0.0444,0.0266,0.39,0.261,84.03,72.61,5.83,8.63,4.03,17.5,49.36345132
CamdenTown,CamdenTown4,CT407,1225,English,0,13/07/2019 12:46,13/07/2019 12:48,51.5277106,-0.1312547,4,3,5,2,-0.2803,0.1339,2,1,2,2,1,4,4,3,2,2,2,1,3,4,1,1,2,4,48,34,Female,1,0,0,0,0,0,,Employed,7,1,,,2,,1,,3,3,1,1,0,0,0,Beat boxer stopped for a while,0,35.57,35.6,8.8,2.15,0.0446,0.0446,0.0321,0.374,0.379,81.62,73.79,7.2,6.33,4.82,16.6,41.55162878
CamdenTown,CamdenTown4,CT407,1224,English,0,13/07/2019 12:46,13/07/2019 12:49,51.5390784,-0.1427011,3,3,2,1,-0.1339,0.2197,2,3,3,1,2,4,1,1,3,3,3,1,1,3,1,3,1,3,44,32,Female,1,0,0,0,0,0,,Employed,5,2,,,2,,1,,3,3,1,1,0,0,0,Beat boxer stopped for a while ,0,35.57,35.6,8.8,2.15,0.0446,0.0446,0.0321,0.374,0.379,81.62,73.79,7.2,6.33,4.82,16.6,41.55162878
CamdenTown,CamdenTown4,CT408,1226,English,0,13/07/2019 12:48,13/07/2019 12:52,51.5391651,-0.1426822,4,2,3,1,-0.5,-0.1893,1,1,1,1,1,3,2,5,1,5,3,5,5,4,4,1,1,4,56,62,,0,0,1,0,0,0,,Retired,1,1,,,1,,3,,1,1,1,1,0,0,0,,0,34.27,44.2,13.3,2.48,0.0435,0.0435,0.029,0.39,0.201,83.17,73.63,4.83,8.21,8.13,17.2,58.21005545
CamdenTown,CamdenTown4,CT410,1230,English,0,13/07/2019 13:09,13/07/2019 13:12,51.5391257,-0.1426524,3,1,4,1,-0.25,0.1464,3,3,3,3,1,4,3,3,3,3,4,1,3,4,3,4,4,3,72,32,Female,1,0,0,0,0,0,,Employed,5,1,,,2,,1,,4,2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,
CamdenTown,CamdenTown4,CT410,1228,English,0,13/07/2019 13:09,13/07/2019 13:12,51.5389968,-0.1426585,2,4,3,1,-0.3232,0.2197,3,4,4,4,1,4,4,4,4,3,3,1,3,5,4,5,4,5,92,29,Female,0,0,0,0,1,0,Nail artist,Other,2,1,,,2,,1,It's all good,4,2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,
CamdenTown,CamdenTown4,CT411,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.48,45.1,10.7,2.22,0.0477,0.0477,0.0441,0.369,0.608,85.82,75.37,4.79,10,6.34,18.8,54.37988697
CamdenTown,CamdenTown4,CT412,1229,English,0,13/07/2019 13:09,13/07/2019 13:13,51.5391964,-0.1425443,3,1,2,1,0.6036,0.3536,4,2,5,2,3,1,4,2,4,2,4,3,3,3,2,3,3,4,60,33,Female,0,0,0,0,1,0,Part time marketing assistant ,Other,6,1,,,1,,3,,3,1,1,1,0,0,0,Beat boxer's girlfriend listening too much of this music,0,31.95,45.6,11.6,1.93,0.0612,0.0612,0.0752,0.491,0.638,86.73,77.48,5.15,9.05,4.61,22.2,49.45989388
CamdenTown,CamdenTown4,CT412,1232,English,0,13/07/2019 13:17,13/07/2019 13:19,51.5391232,-0.1426422,3,2,5,1,-0.4393,0.3536,1,5,2,2,1,1,4,4,3,3,4,1,3,4,4,4,2,3,68,25,Female,1,0,0,0,0,0,,Employed,5,1,,,2,,1,,4,3,1,1,0,0,0,,0,31.95,45.6,11.6,1.93,0.0612,0.0612,0.0752,0.491,0.638,86.73,77.48,5.15,9.05,4.61,22.2,49.45989388
CamdenTown,CamdenTown4,CT412,1233,English,0,13/07/2019 13:17,13/07/2019 13:19,51.5391613,-0.1426463,4,3,4,1,-0.1768,0.9268,3,5,4,1,1,4,5,1,3,4,4,1,3,4,2,3,2,3,56,24,Male,1,0,0,0,0,0,,Employed,3,1,,,2,,1,,1,3,1,1,1,0,0,,0,31.95,45.6,11.6,1.93,0.0612,0.0612,0.0752,0.491,0.638,86.73,77.48,5.15,9.05,4.61,22.2,49.45989388
CamdenTown,CamdenTown4,CT412,1234,English,0,13/07/2019 13:17,13/07/2019 13:19,51.53909721,-0.142561341,4,3,2,1,-0.4571,0.8536,1,5,4,1,1,4,5,2,2,4,4,1,2,4,4,3,4,4,76,25,Female,1,0,0,0,0,0,,Employed,5,1,,,2,,1,,3,3,1,1,0,0,0,,0,31.95,45.6,11.6,1.93,0.0612,0.0612,0.0752,0.491,0.638,86.73,77.48,5.15,9.05,4.61,22.2,49.45989388
CamdenTown,CamdenTown4,CT412,1231,English,0,13/07/2019 13:17,13/07/2019 13:19,51.5391566,-0.1426167,3,3,5,2,0.0607,0.75,4,5,3,1,1,2,4,1,3,3,4,1,3,5,4,4,3,4,80,25,Male,0,0,0,1,0,0,,Student,6,1,,,2,,1,Solid beatboxer,4,3,1,1,0,0,0,,0,31.95,45.6,11.6,1.93,0.0612,0.0612,0.0752,0.491,0.638,86.73,77.48,5.15,9.05,4.61,22.2,49.45989388
CamdenTown,CamdenTown4,CT413,1235,English,0,13/07/2019 13:25,13/07/2019 13:27,51.5391624,-0.1426585,3,1,5,2,0.0732,0.7197,2,4,5,2,1,2,4,1,4,4,5,3,4,5,4,4,5,4,88,26,Male,1,0,0,1,0,0,,Employed_Student,3,1,,,1,,2,,3,1,1,1,0,0,0,,0,38.31,45.6,10,2.04,0.0616,0.0616,0.0715,0.512,0.584,88.69,77.24,3.41,10.45,5.2,22.5,51.53999103
CamdenTown,CamdenTown4,CT414,1240,English,0,13/07/2019 13:35,13/07/2019 16:27,51.5391729,-0.1425609,4,4,4,4,-0.7803,0.3232,1,5,4,3,1,5,4,5,1,3,4,2,3,4,4,4,4,4,80,63,Male,1,0,0,0,0,0,,Employed,5,1,,,1,,,ANNOYING,4,3,1,1,0,0,0,'very boring',1,30,62.4,20.6,2.77,0.0693,0.0693,0.174,0.707,0.648,88.93,81.23,5.4,7.51,5.25,26.7,92.13339626
CamdenTown,CamdenTown4,CT414,1236,English,0,13/07/2019 13:34,13/07/2019 13:36,51.5391729,-0.1425609,3,1,3,1,-0.4571,0.2929,1,4,4,3,1,4,3,3,2,3,3,2,2,3,2,4,2,3,56,29,Male,1,0,0,0,0,0,,Employed,7,1,,,1,,3,,3,3,1,1,0,0,0,,0,30,62.4,20.6,2.77,0.0693,0.0693,0.174,0.707,0.648,88.93,81.23,5.4,7.51,5.25,26.7,92.13339626
CamdenTown,CamdenTown4,CT414,1237,English,0,13/07/2019 12:47,13/07/2019 13:36,51.53912738,-0.142460754,4,4,3,1,-0.7071,0.1893,1,5,4,3,1,5,2,4,2,4,4,4,3,3,2,5,3,4,68,31,Female,0,0,0,0,1,0,Self employed,Other,5,1,,,1,,3,,3,3,1,1,1,0,0,Loud beatboxing,0,30,62.4,20.6,2.77,0.0693,0.0693,0.174,0.707,0.648,88.93,81.23,5.4,7.51,5.25,26.7,92.13339626
CamdenTown,CamdenTown4,CT415,1238,English,0,13/07/2019 13:35,13/07/2019 13:40,51.5391535,-0.1426514,5,3,4,1,-0.3964,0.2929,1,5,5,2,1,2,2,5,3,4,4,4,4,4,4,4,4,4,80,28,Male,0,0,0,0,1,0,Musician,Other,,1,,,1,,2,,1,1,1,1,0,0,0,Beatboxer,0,36.83,63.1,19.9,2.93,0.0845,0.0845,0.149,0.9,0.373,88.99,81.18,5.19,7.39,5.02,25.8,97.91612735
CamdenTown,CamdenTown5,CT501,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25,18.1,8.52,1.56,0.0371,0.0371,0.007,0.361,0.175,74.52,59.44,12.32,9.35,8.93,11.7,18.41048792
CamdenTown,CamdenTown5,CT502,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.42,35.2,18.3,1.92,0.0387,0.0387,0.00656,0.339,0.287,78.27,69.67,15.15,7.19,11.39,12.9,37.72166028
CamdenTown,CamdenTown5,CT503,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.51,37.7,23.4,1.91,0.0428,0.0428,0.0139,0.37,0.181,84.71,72.93,21.23,6.32,9.7,15.5,40.30160838
CamdenTown,CamdenTown5,CT504,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.47,19.6,7.7,1.79,0.0318,0.0318,0.0182,0.462,0.177,73.67,62.28,8.99,7.76,5.27,12.8,20.04779086
CamdenTown,CamdenTown5,CT505,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.19,35.7,21.5,1.88,0.0355,0.0355,0.0114,0.34,0.267,79.07,68.39,17.59,6.55,11.89,12.5,37.6852197
CamdenTown,CamdenTown5,CT506,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,19.4,6.5,1.66,0.0345,0.0345,0.0199,0.334,0.257,71.29,63.66,8.03,5.73,4.8,11.9,19.77018065
CamdenTown,CamdenTown5,CT507,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.77,41.9,22.3,2.06,0.0414,0.0414,0.0111,0.332,0.226,80.39,71.87,15.08,5.61,11.56,13.7,47.50183272
CamdenTown,CamdenTown5,CT508,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.32,18.2,6.6,1.76,0.031,0.031,0.0201,0.363,0.33,71,60.5,7.81,7.89,6.5,11.3,18.53766693
CamdenTown,CamdenTown5,CT509,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.64,29.2,15.4,2.08,0.0382,0.0382,0.00663,0.336,0.16,74.27,67.45,11.18,5.58,8.74,12.1,33.06136989
CamdenTown,CamdenTown5,CT510,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.42,22.3,7.2,1.83,0.0386,0.0386,0.00553,0.338,0.167,75.78,65.12,5.85,7.81,7.15,12.2,23.06158153
CamdenTown,CamdenTown5,CT511,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.94,24.4,12.6,1.71,0.0367,0.0367,0.00673,0.533,0.138,77.6,63.5,11.23,11.11,12.01,12.7,24.76626742
CamdenTown,CamdenTown5,CT512,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.28,24.1,10.5,1.78,0.0368,0.0368,0.00532,0.419,0.0816,77.73,64.21,10.53,8.96,6.81,13.3,24.55121245
CamdenTown,CamdenTown5,CT514,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.06,30.2,14.6,1.8,0.041,0.041,0.0127,0.385,0.21,80.02,67.57,11.75,9.69,11.36,13.7,30.98529828
CamdenTown,CamdenTown5,CT515,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.62,24.2,8.1,1.82,0.0395,0.0395,0.00717,0.349,0.349,75.96,66.14,6.88,6.48,7.26,12.4,24.95867899
CamdenTown,CamdenTown5,CT516,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.36,39.3,22.3,2,0.0716,0.0716,0.0104,0.371,0.263,78.63,71.66,16.07,5.58,13.29,12.8,43.56070233
CamdenTown,CamdenTown5,CT517,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.53,25.9,11.2,2.01,0.0359,0.0359,0.0409,0.463,0.385,77,66.47,10.73,6.78,7.55,13.4,28.58195711
CamdenTown,CamdenTown5,CT518,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.81,30.3,10.1,1.79,0.0323,0.0323,0.0105,0.316,0.37,76.12,64.07,8.97,10.27,12.87,11.4,30.92847724
